,Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_M,LATITUDE,LONGITUDE,SAMPLING_DATE,TIME_ZONE,SAMPLE_DEPTH_M,DEPTH_CODE,MEDIUM,SAMPLE_TYPE,QC_TYPE,SAMPLE_ID,Particulate Organic Carbon (mg/L),Extracted Chlorophyll a (µg/L),CTD Specific Conductivity (µS/cm),Total Nitrogen (mg/L),Nitrate + Nitrite (mg N/L),CTD Dissolved Oxygen (mg/L),Total Phosphorus (µg P/L),Secchi Depth (m),Total Suspended Solids (mg/L),CTD Temperature (°C),Turbidity (NTU)
1284,1285.0,2015.0,April    ,Spring,Erie,ER1511,E038M15,ER38,21.6,42.281317,-81.671983,2015-04-25 06:39:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE19S21,,4.66666666666667,272.7,0.312,0.155,,6.974,,,2.6,1.21
1285,1286.0,2015.0,April    ,Spring,Erie,ER1511,E038M15,ER38,21.6,42.281317,-81.671983,2015-04-25 06:39:00,GMT,11.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE19S23,,5.86,271.2,0.28,0.158,,5.1505,,,2.6,1.29
1286,1287.0,2015.0,April    ,Spring,Erie,ER1511,E038M15,ER38,21.6,42.281317,-81.671983,2015-04-25 06:39:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,15GE19S2A,,,,,,,,,,2.6,
1287,1288.0,2015.0,April    ,Spring,Erie,ER1511,E038M15,ER38,21.6,42.281317,-81.671983,2015-04-25 06:39:00,GMT,21.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE19S31,,5.48666666666667,272.3,0.273,0.162,,5.0865,,,2.7,1.11
1288,1289.0,2015.0,April    ,Spring,Erie,ER1511,E78MM15,ER78M,20.4,42.116316999999995,-81.24986700000001,2015-04-25 23:03:00,GMT,1.9,Surface,surface water,INSITU_MEAS,routine field sample,15GE19S41,,9.46666666666667,276.6,0.244,0.095,,5.823499999999999,,,2.4,1.95
1289,1290.0,2015.0,April    ,Spring,Erie,ER1511,E78MM15,ER78M,20.4,42.116316999999995,-81.24986700000001,2015-04-25 23:03:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,15GE19S42,,9.33333333333333,274.6,0.231,0.088,,5.1305,,,2.4,1.8
1290,1291.0,2015.0,April    ,Spring,Erie,ER1511,E78MM15,ER78M,20.4,42.116316999999995,-81.24986700000001,2015-04-25 23:03:00,GMT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,15GE19S43,,9.0,275.2,0.22899999999999998,0.103,,5.221500000000001,,,2.4,2.15
1291,1292.0,2015.0,April    ,Spring,Erie,ER1511,E78MM15,ER78M,20.4,42.116316999999995,-81.24986700000001,2015-04-25 23:03:00,GMT,10.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE19S51,,9.33333333333333,274.4,0.231,0.094,,6.42,,,2.4,1.98
1292,1293.0,2015.0,April    ,Spring,Erie,ER1511,E030M15,ER30,21.3,42.43,-81.205,2015-04-26 03:40:00,GMT,2.1,Surface,surface water,INSITU_MEAS,routine field sample,15GE19S61,,1.65333333333333,278.4,0.20199999999999999,0.08,,5.4755,,,3.0,1.03
1293,1294.0,2015.0,April    ,Spring,Erie,ER1511,E030M15,ER30,21.3,42.43,-81.205,2015-04-26 03:40:00,GMT,10.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE19S63,,1.79333333333333,277.7,0.205,0.084,,4.85,,,3.0,1.0
1294,1295.0,2015.0,April    ,Spring,Erie,ER1511,E030M15,ER30,21.3,42.43,-81.205,2015-04-26 03:40:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,15GE19S6A,,,,,,,,,,3.0,
1295,1296.0,2015.0,April    ,Spring,Erie,ER1511,E030M15,ER30,21.3,42.43,-81.205,2015-04-26 03:40:00,GMT,20.0,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE19S71,,1.64,276.8,0.19699999999999998,0.08,,4.9445,,,3.0,1.01
1296,1297.0,2015.0,April    ,Spring,Erie,ER1511,E031M15,ER31,22.5,42.253,-81.10600000000001,2015-04-26 02:12:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE19S81,,5.12666666666667,278.7,0.21600000000000003,0.076,,6.0344999999999995,,,2.5,1.5
1297,1298.0,2015.0,April    ,Spring,Erie,ER1511,E031M15,ER31,22.5,42.253,-81.10600000000001,2015-04-26 02:12:00,GMT,11.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE19S83,,5.39333333333333,278.8,0.193,0.073,,6.1735,,,2.5,1.46
1298,1299.0,2015.0,April    ,Spring,Erie,ER1511,E031M15,ER31,22.5,42.253,-81.10600000000001,2015-04-26 02:12:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,15GE19S8A,,,,,,,,,,2.4,
1299,1300.0,2015.0,April    ,Spring,Erie,ER1511,E031M15,ER31,22.5,42.253,-81.10600000000001,2015-04-26 02:12:00,GMT,21.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE19S91,,4.78,278.8,0.215,0.076,,6.589499999999999,,,2.5,1.51
1300,1301.0,2015.0,April    ,Spring,Erie,ER1511,E060M15,ER60,8.5,41.891999999999996,-83.196,2015-04-24 17:14:00,GMT,1.9,Surface,surface water,Individual QC,lab duplicate,15GE20C61,,3.55333333333333,,0.612,0.414,,6.334,,,,
1301,1302.0,2015.0,April    ,Spring,Erie,ER1511,E032M15,ER32,22.9,42.081917,-81.01226700000001,2015-04-26 00:45:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE20I12,,7.46666666666667,,0.308,0.193,,5.051,,,,
1302,1303.0,2015.0,April    ,Spring,Erie,ER1511,E058M15,ER58,9.8,41.684,-82.932,2015-04-24 19:59:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE20I32,,7.93333333333333,,0.568,0.358,,18.266,,,,
1303,1304.0,2015.0,April    ,Spring,Erie,ER1511,E059M15,ER59,8.1,41.718,-83.15,2015-04-24 18:35:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE20I52,,3.28666666666667,,0.633,0.486,,19.898,,,,
1304,1305.0,2015.0,April    ,Spring,Erie,ER1511,E060M15,ER60,8.5,41.891999999999996,-83.196,2015-04-24 17:14:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE20I72,,4.27333333333333,,0.532,0.435,,5.228,,,,
1305,1306.0,2015.0,April    ,Spring,Erie,ER1511,E061M15,ER61,9.1,41.946999999999996,-83.046,2015-04-24 15:53:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE20I92,,0.84,,0.42100000000000004,0.331,,5.4735,,,,
1306,1307.0,2015.0,April    ,Spring,Erie,ER1511,E059M15,ER59,8.1,41.718,-83.15,2015-04-24 18:35:00,GMT,0.0,Synthetic Sample,surface water,Individual QC,field blank,15GE20R40,,0.0444,243.4,0.441,0.00165,,0.8354999999999999,,,,35.0
1307,1308.0,2015.0,April    ,Spring,Erie,ER1511,E032M15,ER32,22.9,42.081917,-81.01226700000001,2015-04-26 00:45:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE20S01,,8.53333333333333,291.9,0.319,0.194,,6.0945,,,2.6,1.87
1308,1309.0,2015.0,April    ,Spring,Erie,ER1511,E032M15,ER32,22.9,42.081917,-81.01226700000001,2015-04-26 00:45:00,GMT,11.2,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE20S03,,8.4,288.7,0.33799999999999997,0.192,,6.8214999999999995,,,2.6,1.52
1309,1310.0,2015.0,April    ,Spring,Erie,ER1511,E032M15,ER32,22.9,42.081917,-81.01226700000001,2015-04-26 00:45:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,15GE20S0A,,,,,,,,,,2.6,
1310,1311.0,2015.0,April    ,Spring,Erie,ER1511,E032M15,ER32,22.9,42.081917,-81.01226700000001,2015-04-26 00:45:00,GMT,21.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE20S11,,8.66666666666667,290.4,0.307,0.192,,7.356,,,2.6,1.52
1311,1312.0,2015.0,April    ,Spring,Erie,ER1511,E058M15,ER58,9.8,41.684,-82.932,2015-04-24 19:59:00,GMT,1.9,Surface,surface water,INSITU_MEAS,routine field sample,15GE20S21,,8.86666666666667,266.3,0.526,0.36,,17.8125,,,7.7,15.0
1312,1313.0,2015.0,April    ,Spring,Erie,ER1511,E058M15,ER58,9.8,41.684,-82.932,2015-04-24 19:59:00,GMT,4.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE20S23,,7.93333333333333,265.3,0.5379999999999999,0.357,,16.7825,,,7.5,15.0
1313,1314.0,2015.0,April    ,Spring,Erie,ER1511,E058M15,ER58,9.8,41.684,-82.932,2015-04-24 19:59:00,GMT,8.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE20S31,,8.73333333333333,267.2,0.53,0.361,,18.155,,,7.4,14.4
1314,1315.0,2015.0,April    ,Spring,Erie,ER1511,E059M15,ER59,8.1,41.718,-83.15,2015-04-24 18:35:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE20S41,,2.78666666666667,243.7,0.6679999999999999,0.502,,20.357,,,8.5,36.7
1315,1316.0,2015.0,April    ,Spring,Erie,ER1511,E059M15,ER59,8.1,41.718,-83.15,2015-04-24 18:35:00,GMT,4.2,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE20S43,,2.98,244.2,0.616,0.485,,22.102,,,7.6,37.7
1316,1317.0,2015.0,April    ,Spring,Erie,ER1511,E059M15,ER59,8.1,41.718,-83.15,2015-04-24 18:35:00,GMT,7.2,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE20S51,,3.0,243.6,0.67,0.51,,20.4075,,,7.5,35.9
1317,1318.0,2015.0,April    ,Spring,Erie,ER1511,E060M15,ER60,8.5,41.891999999999996,-83.196,2015-04-24 17:14:00,GMT,1.9,Surface,surface water,INSITU_MEAS,routine field sample,15GE20S61,,4.65333333333333,258.2,0.527,0.429,,6.662000000000001,,,7.5,6.97
1318,1319.0,2015.0,April    ,Spring,Erie,ER1511,E060M15,ER60,8.5,41.891999999999996,-83.196,2015-04-24 17:14:00,GMT,4.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE20S63,,4.40666666666667,258.2,0.545,0.425,,6.142,,,7.5,6.83
1319,1320.0,2015.0,April    ,Spring,Erie,ER1511,E060M15,ER60,8.5,41.891999999999996,-83.196,2015-04-24 17:14:00,GMT,7.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE20S71,,3.55333333333333,257.4,0.552,0.434,,6.414499999999999,,,7.5,6.63
1320,1321.0,2015.0,April    ,Spring,Erie,ER1511,E061M15,ER61,9.1,41.946999999999996,-83.046,2015-04-24 15:53:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE20S81,,0.68,220.0,0.415,0.33,,5.0725,,,7.1,4.19
1321,1322.0,2015.0,April    ,Spring,Erie,ER1511,E061M15,ER61,9.1,41.946999999999996,-83.046,2015-04-24 15:53:00,GMT,4.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE20S83,,0.82,220.9,0.456,0.336,,4.5945,,,6.6,4.18
1322,1323.0,2015.0,April    ,Spring,Erie,ER1511,E061M15,ER61,9.1,41.946999999999996,-83.046,2015-04-24 15:53:00,GMT,8.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE20S91,,0.806666666666667,220.3,0.431,0.335,,4.54,,,6.6,4.39
1323,1324.0,2015.0,April    ,Spring,Erie,ER1511,E91MM15,ER91M,10.7,41.839417,-82.9167,2015-04-24 21:20:00,GMT,5.0,Middle Depth,surface water,INSITU_MEAS,field duplicate,15GE21D03,,3.86,224.9,0.41,0.331,,11.1005,,,7.1,10.6
1324,1325.0,2015.0,April    ,Spring,Erie,ER1511,E91MM15,ER91M,10.7,41.839417,-82.9167,2015-04-24 21:20:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE21I12,,3.76,,0.419,0.335,,10.259,,,,
1325,1326.0,2015.0,April    ,Spring,Erie,ER1511,E092M15,ER92,11.2,41.950767,-82.69065,2015-04-24 23:17:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE21I32,,8.13333333333333,,0.442,0.34700000000000003,,14.7575,,,,
1326,1327.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,15GE21I72,,3.79333333333333,,0.244,0.128,,4.1434999999999995,,,,
1327,1328.0,2015.0,April    ,Spring,Erie,ER1511,E91MM15,ER91M,10.7,41.839417,-82.9167,2015-04-24 21:20:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE21S01,,4.17333333333333,223.9,0.406,0.332,,11.8365,,,7.2,10.7
1328,1329.0,2015.0,April    ,Spring,Erie,ER1511,E91MM15,ER91M,10.7,41.839417,-82.9167,2015-04-24 21:20:00,GMT,5.0,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE21S03,,4.14666666666667,224.7,0.396,0.328,,11.375,,,7.1,10.8
1329,1330.0,2015.0,April    ,Spring,Erie,ER1511,E91MM15,ER91M,10.7,41.839417,-82.9167,2015-04-24 21:20:00,GMT,9.6,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE21S11,,4.02,223.7,0.396,0.333,,11.9175,,,6.5,10.3
1330,1331.0,2015.0,April    ,Spring,Erie,ER1511,E092M15,ER92,11.2,41.950767,-82.69065,2015-04-24 23:17:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE21S21,,8.46666666666667,230.4,0.446,0.346,,14.0115,,,5.6,13.6
1331,1332.0,2015.0,April    ,Spring,Erie,ER1511,E092M15,ER92,11.2,41.950767,-82.69065,2015-04-24 23:17:00,GMT,5.7,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE21S23,,8.53333333333333,231.1,0.461,0.348,,14.986,,,5.6,13.2
1332,1333.0,2015.0,April    ,Spring,Erie,ER1511,E092M15,ER92,11.2,41.950767,-82.69065,2015-04-24 23:17:00,GMT,10.2,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE21S31,,8.2,230.5,0.43799999999999994,0.341,,13.837,,,5.6,13.4
1333,1334.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE21S61,,3.96,277.5,0.261,0.127,,3.311,,,1.9,0.489
1334,1335.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,15.8,Middle Depth,surface water,INSITU_MEAS,routine field sample,15GE21S63,,3.97333333333333,276.9,0.23800000000000002,0.129,,5.1105,,,1.9,0.505
1335,1336.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,5.0,Five Meter,surface water,INSITU_MEAS,routine field sample,15GE21S6A,,,,,,,,,,1.9,
1336,1337.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,10.0,Ten Meter,surface water,INSITU_MEAS,routine field sample,15GE21S6B,,,,,,,,,,1.9,
1337,1338.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,21.7,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,15GE21S70,,4.08666666666667,278.9,0.23800000000000002,0.126,,5.672000000000001,,,1.9,0.544
1338,1339.0,2015.0,April    ,Spring,Erie,ER1511,E0FOM15,ERFO,28.6,42.4159,-79.578233,2015-04-26 13:20:00,GMT,30.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE21S71,,4.17333333333333,277.2,0.231,0.128,,5.0265,,,1.9,0.595
1339,1340.0,2015.0,August   ,Summer,Erie,ER1521,E063G15,ER63,42.0,42.4174,-79.79996700000001,2015-08-13 00:49:00,GMT,9.0,Mid Epilimnion,surface water,INSITU_MEAS,field duplicate,15GE51D82,,3.45333333333333,286.6,0.17800000000000002,0.059,,5.8549999999999995,,,21.4,0.452
1340,1341.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE51I72,,3.38666666666667,,0.205,0.043,,4.678,,,,
1341,1342.0,2015.0,August   ,Summer,Erie,ER1521,E063G15,ER63,42.0,42.4174,-79.79996700000001,2015-08-13 00:49:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE51I92,,3.58,,0.192,0.067,,5.4305,,,,
1342,1343.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:35:00,GMT,0.0,Synthetic Sample,surface water,Individual QC,field blank,15GE51R60,,0.0118,1.42,-0.012,0.001465,,0.9205,,,,0.1
1343,1344.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE51S61,,3.69333333333333,278.3,0.192,0.033,,4.089,,,21.9,0.504
1344,1345.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,5.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,15GE51S62,,3.78,279.1,0.156,0.04,,4.508,,,21.9,0.523
1345,1346.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,9.4,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,15GE51S63,,3.98,280.5,0.16399999999999998,0.055,,4.359,,,21.4,0.481
1346,1347.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,12.0,Thermocline,surface water,INSITU_MEAS,routine field sample,15GE51S64,,4.47333333333333,284.6,0.259,0.128,,5.225,,,16.9,0.45
1347,1348.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,20.0,Upper Hypolimnion,surface water,INSITU_MEAS,routine field sample,15GE51S65,,1.95333333333333,288.5,0.28,0.176,,4.314,,,8.9,0.476
1348,1349.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,40.0,Forty Meter,surface water,INSITU_MEAS,routine field sample,15GE51S66,,0.913333333333333,288.4,0.28600000000000003,0.226,,3.478,,,6.4,0.25
1349,1350.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,52.6,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,15GE51S70,,0.0906666666666667,290.7,0.282,0.231,,7.1419999999999995,,,5.8,0.144
1350,1351.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,61.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE51S71,,0.104,289.3,0.31,0.232,,5.276,,,5.7,0.171
1351,1352.0,2015.0,August   ,Summer,Erie,ER1521,E15MG15,ER15M,62.0,42.515483,-79.89305,2015-08-12 14:34:00,GMT,12.7,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,15GE51S75,,4.94666666666667,284.0,0.222,0.11,,6.029,,,15.0,0.655
1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,1354.0,2015.0,August   ,Summer,Erie,ER1521,E063G15,ER63,42.0,42.4174,-79.79996700000001,2015-08-13 00:49:00,GMT,2.5,Surface,surface water,INSITU_MEAS,routine field sample,15GE51S81,,3.44,284.8,0.191,0.069,,6.0275,,,21.4,0.443
1354,1355.0,2015.0,August   ,Summer,Erie,ER1521,E063G15,ER63,42.0,42.4174,-79.79996700000001,2015-08-13 00:49:00,GMT,9.0,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,15GE51S82,,3.5,288.4,0.17600000000000002,0.061,,5.4695,,,21.4,0.488
1355,1356.0,2015.0,August   ,Summer,Erie,ER1521,E063G15,ER63,42.0,42.4174,-79.79996700000001,2015-08-13 00:49:00,GMT,35.7,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,15GE51S86,,0.399333333333333,291.7,0.3,0.226,,4.917999999999999,,,6.5,0.172
1356,1357.0,2015.0,August   ,Summer,Erie,ER1521,E063G15,ER63,42.0,42.4174,-79.79996700000001,2015-08-13 00:49:00,GMT,44.6,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE51S91,,0.184666666666667,289.1,0.28800000000000003,0.224,,5.561999999999999,,,6.5,0.167
1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,1359.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,2.1,Surface,surface water,Individual QC,lab duplicate,15GE52C21,,2.28666666666667,,0.19899999999999998,0.109,,5.099,,,,
1359,1360.0,2015.0,August   ,Summer,Erie,ER1521,E042G15,ER42,22.2,41.966,-82.041,2015-08-11 08:46:00,GMT,2.0,Surface,surface water,INSITU_MEAS,field duplicate,15GE52D41,,6.17333333333333,268.1,0.24600000000000002,0.068,,7.3115,,,23.0,0.999
1360,1361.0,2015.0,August   ,Summer,Erie,ER1521,E009G15,ER09,46.0,42.53905,-79.617717,2015-08-13 05:56:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE52I12,,3.42,,0.16899999999999998,0.068,,4.8495,,,,
1361,1362.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE52I32,,2.54,,0.20800000000000002,0.114,,4.181,,,,
1362,1363.0,2015.0,August   ,Summer,Erie,ER1521,E042G15,ER42,22.2,41.966,-82.041,2015-08-11 08:46:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE52I52,,5.52666666666667,,0.249,0.114,,8.3475,,,,
1363,1364.0,2015.0,August   ,Summer,Erie,ER1521,E043G15,ER43,22.0,41.965533,-82.04115,2015-08-11 10:14:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE52I72,,5.69333333333333,,0.245,0.124,,6.4245,,,,
1364,1365.0,2015.0,August   ,Summer,Erie,ER1521,E073G15,ER73,24.1,41.979,-81.757,2015-08-11 12:48:00,GMT,,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,15GE52I92,,4.94666666666667,,0.165,0.05,,6.5015,,,,
1365,1366.0,2015.0,August   ,Summer,Erie,ER1521,E009G15,ER09,46.0,42.53905,-79.617717,2015-08-13 05:56:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE52S01,,3.40666666666667,282.4,0.158,0.055,,3.9965,,,22.1,0.452
1366,1367.0,2015.0,August   ,Summer,Erie,ER1521,E009G15,ER09,46.0,42.53905,-79.617717,2015-08-13 05:56:00,GMT,8.5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,15GE52S02,,3.39333333333333,283.4,0.16899999999999998,0.057,,4.7695,,,22.1,0.461
1367,1368.0,2015.0,August   ,Summer,Erie,ER1521,E009G15,ER09,46.0,42.53905,-79.617717,2015-08-13 05:56:00,GMT,37.4,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,15GE52S06,,0.488666666666667,294.1,0.319,0.226,,3.86,,,6.6,0.172
1368,1369.0,2015.0,August   ,Summer,Erie,ER1521,E009G15,ER09,46.0,42.53905,-79.617717,2015-08-13 05:56:00,GMT,47.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE52S11,,0.293333333333333,292.9,0.308,0.229,,4.2915,,,6.6,0.144
1369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,1371.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,2.1,Surface,surface water,INSITU_MEAS,routine field sample,15GE52S21,,2.36666666666667,283.1,0.20800000000000002,0.104,,4.8955,,,22.0,0.327
1371,1372.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,7.5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,15GE52S22,,2.31333333333333,284.0,0.292,0.109,,3.8265000000000002,,,22.0,0.355
1372,1373.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,28.5,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,15GE52S26,,0.886666666666667,288.8,0.303,0.197,,3.7565,,,8.1,0.335
1373,1374.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,32.2,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE52S31,,0.973333333333333,289.6,0.278,0.197,,6.0895,,,8.0,0.272
1374,1375.0,2015.0,August   ,Summer,Erie,ER1521,E010G15,ER10,29.6,42.681177000000005,-77.69300799999999,2015-08-13 08:05:00,GMT,23.4,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,15GE52S35,,1.74,288.1,0.28800000000000003,0.183,,3.63,,,9.6,0.345
1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,1377.0,2015.0,August   ,Summer,Erie,ER1521,E042G15,ER42,22.2,41.966,-82.041,2015-08-11 08:46:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE52S41,,6.20666666666667,267.4,0.244,0.072,,7.603999999999999,,,23.0,1.03
1377,1378.0,2015.0,August   ,Summer,Erie,ER1521,E042G15,ER42,22.2,41.966,-82.041,2015-08-11 08:46:00,GMT,4.9,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,15GE52S42,,5.99333333333333,268.2,0.23399999999999999,0.075,,9.208,,,23.0,1.38
1378,1379.0,2015.0,August   ,Summer,Erie,ER1521,E042G15,ER42,22.2,41.966,-82.041,2015-08-11 08:46:00,GMT,19.1,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,15GE52S46,,2.24,286.6,0.36200000000000004,0.238,,7.532,,,11.5,0.838
1379,1380.0,2015.0,August   ,Summer,Erie,ER1521,E042G15,ER42,22.2,41.966,-82.041,2015-08-11 08:46:00,GMT,21.2,Bottom Minus,surface water,INSITU_MEAS,routine field sample,15GE52S51,,2.90666666666667,284.9,0.35700000000000004,0.233,,6.7535,,,11.5,0.846
1380,1381.0,2015.0,August   ,Summer,Erie,ER1521,E043G15,ER43,22.0,41.965533,-82.04115,2015-08-11 10:14:00,GMT,2.0,Surface,surface water,INSITU_MEAS,routine field sample,15GE52S61,,5.95333333333333,269.9,0.23800000000000002,0.121,,6.663,,,23.9,0.6
